Random1
First layer
-1.8795981568136888+-22.048221334332958: 0.0
-2.0572218666904223+7.016999988666496: 4.440892098500626e-16
7.253572582464027+27.980625840549347: 0.0
20.48784189400356+10.142225543882926: 0.0
-1.895768950519328+13.851910755952481: -4.440892098500626e-16
16.902300337261273+-2.0666103673861476: -4.440892098500626e-16
-1.7992309135719653+-32.84803557614624: 2.6645352591003757e-15
0.7835122377462832+35.74966156032712: -3.4416913763379853e-15
-0.11150075947073917+3.176415212188983: -5.551115123125783e-17
0.044434244637932024+-2.6093776070599826: 2.7755575615628914e-17
-9.367287176941968+-48.94845966987446: -3.552713678800501e-15
-11.467673476429269+3.0649144527182437: 4.440892098500626e-16
-5.187297600110208+9.249450472753207: 0.0
1.833562221399426+1.759188340024651: 0.0
4.062152872642999+-9.670906263778773: 0.0
3.592750561424077+-13.962067906788949: -4.440892098500626e-16
-28.01561071860767+2.209514796308156: 0.0
5.886872254085891+-20.248359916966404: 8.881784197001252e-16
-7.943514895929857+3.226354837781569: 0.0
17.446541657493743+-4.163776441732069: -8.881784197001252e-16
17.929954999590933+1.4891314537323934: -8.881784197001252e-16
-20.231049974696656+-2.5649433624220506: -1.3322676295501878e-15
34.26098959769045+42.945492178540235: 7.105427357601002e-15
-7.495324863276545+38.40979737226315: -8.881784197001252e-16
-0.31915304945373707+26.45764282639146: -1.7208456881689926e-15
30.914472508986606+-4.099754630803918: 0.0
-4.530948551053021+-11.21356512955339: -8.881784197001252e-16
21.597480120748326+-43.649996651715966: 0.0
-10.369317345364871+-4.717160058148288: 0.0
-22.05251653096764+-12.183645052891737: 0.0
-15.08647740351316+-36.7345808525993: -1.7763568394002505e-15
-16.04570036199854+1.3433886735916352: 2.220446049250313e-16
-25.806095922299516+16.228309498470434: 0.0
2.235133372814455+0.14658804494849956: 2.7755575615628914e-17
-15.74451368060641+-20.99935695831435: 0.0
36.533173798073406+-8.985975659965076: 1.7763568394002505e-15
35.234198423013375+-58.315746846816424: 0.0
-34.23616158385938+-4.575061905192503: 2.6645352591003757e-15
-23.927819491146646+-0.11957178717770973: -1.2906342661267445e-15
19.91833974959927+30.049293237316668: 0.0
-5.6087533911357745+-7.580997142204004: 8.881784197001252e-16
-0.6050435513886709+-22.795993337118706: 8.881784197001252e-16
11.956141805433154+-18.396054057935775: 0.0
-4.191390237275036+5.597752361795782: 0.0
-1.0603637995069939+28.32325285234634: 6.661338147750939e-16
-7.781714153403683+-2.1792337966652733: 0.0
27.547198138108328+4.523247045624413: -2.6645352591003757e-15
-10.059091693093839+20.5837307861418: 0.0
-13.18975053333978+-3.8747480611549276: 8.881784197001252e-16
27.262889052839345+1.6034777102748998: 1.5543122344752192e-15
-8.402759023711026+-44.28091805920574: 1.7763568394002505e-15
-51.82105825611246+-9.577786423829082: 0.0
-8.522300399303791+-38.96945095829399: -3.552713678800501e-15
-45.30737122602571+9.720919176795716: -1.7763568394002505e-15
-23.401036888507377+-17.064498594494708: 0.0
-9.960947950068956+2.046404912094907: 0.0
30.630067437886485+-23.08154842380305: 0.0
19.419086453323327+-24.047391278324355: 0.0
28.866366763114243+-61.39884467994154: 0.0
0.10299704797647277+21.462470749605252: -2.7755575615628914e-17
-12.549329502333467+-4.6283048250010275: 0.0
8.180492889784487+2.547985677246249: 0.0
5.108387384986725+-5.178127053693316: 0.0
26.138489776937725+-10.12315452971345: 0.0
-0.30791344487189987+2.034632799474045: 0.0
-36.74387063892076+-38.81122348905188: -7.105427357601002e-15
-14.361487662880513+-14.702311688406906: 1.7763568394002505e-15
-35.58645204922999+-47.49175135759778: 0.0
-75.55509412797264+32.070445183732744: 0.0
-34.647266489718206+-18.84715736540353: 3.552713678800501e-15
-52.683677082916766+8.811319689772372: 3.552713678800501e-15
-11.45024576744111+-9.025767866395329: -1.7763568394002505e-15
-83.07820340682777+1.4063621245207454: 5.329070518200751e-15
-40.465535483002085+2.3817214177629547: 8.881784197001252e-16
21.565467797581725+-19.235439909046903: 0.0
16.015335247224275+-7.399414905591756: 0.0
-0.6611659439720394+2.330027888534822: 0.0
-43.48464894423989+10.524639093047961: 1.7763568394002505e-15
1.6688619445627826+49.96763298691594: -2.4424906541753444e-15
-81.67184128230703+10.728478567030736: 1.7763568394002505e-15
-6.439912252502621+10.690151403212544: 0.0
26.814717878182687+9.684797089079268: -3.552713678800501e-15
-29.06379935128742+-30.307680501022155: 0.0
5.86579536875798+1.726719354602145: 0.0
-7.914543037974049+-5.807079788445673: 0.0
36.49951496726196+-32.960009851191934: 0.0
-38.08381406523913+20.452887128569923: 0.0
20.94664012139729+22.75821311113089: 0.0
-59.37147985230958+-3.549476520994266: 2.6645352591003757e-15
7.5485190140834355+-13.721622826419722: 0.0
-32.5324779168273+-17.177634327334495: 0.0
8.615920341632519+3.539505116070025: 0.0
12.155425457702544+-62.920956373303845: 1.7763568394002505e-15
-49.71011224416179+13.282765215761675: 3.552713678800501e-15
-50.7655309156013+-43.8723573931444: 0.0
-70.9433627152763+4.959778121976074: 1.7763568394002505e-15
-36.42734702840012+-8.221786692634376: -1.7763568394002505e-15
-44.649133721034495+-17.63092693666921: -3.552713678800501e-15
-65.98358459330022+-6.1731038123362865: 7.105427357601002e-15
-22.652619133966244+43.70485323252818: 0.0
-62.2800606577037+7.592514723360125: 0.0
-54.687545934343575+77.20648177623067: 0.0
-94.6378883087457+0.2714084410291198: -3.7192471324942744e-15
-72.15668840563652+4.926774417230754: -6.217248937900877e-15
22.5189358418871+-53.49442385512174: 0.0
-30.97548801323464+-20.476013633836438: 0.0
21.052234098561936+-0.06973966870659165: 8.881784197001252e-16
-94.36647986771658+14.835689969875126: 7.105427357601002e-15
4.250239150709923+51.63649493147872: 0.0
-67.22991398840576+55.886734082188646: 0.0
-79.53078989784146+-11.34317990621711: -7.105427357601002e-15
-51.451501647071076+20.982494429855343: 0.0
-90.87396980405856+-30.469007217215733: 0.0
20.455183817119266+1.5213225277518707: 4.440892098500626e-16
-7.654198455058563+4.992954235822107: 0.0
0.20725094985225284+-0.030683203328580887: -1.0408340855860843e-17
-7.356392770004796+0.7842331460333116: 4.440892098500626e-16
-8.342952690296588+6.566998605038006: 0.0
-5.7499137998676835+-4.489592155593432: 0.0
-8.899548587552273+16.50232175142848: 0.0
-0.9813529391168568+4.2608326995364605: 1.1102230246251565e-16
0.8689461033074213+-20.6603500902889: -1.1102230246251565e-15
-3.6649006705317175+-10.239505955461116: 8.881784197001252e-16
10.168984921272028+7.602773163876206: -1.7763568394002505e-15
-19.514634900791812+10.284564104680046: 0.0
-1.882500192059616+-1.775954085258582: 0.0
-1.8301768660020579+-22.050829225614194: 1.3322676295501878e-15
0.05635384370239438+-5.386336057982625: -3.3306690738754696e-16
-2.549700060811335+-0.8845586940933731: 1.1102230246251565e-16
-13.71503566377492+3.6791667270391724: 0.0
-13.904406625992834+11.424232279632852: 0.0
-13.571571747558497+-1.2029053636035754: -2.220446049250313e-16
5.348858481849744+3.2794797604196035: 4.440892098500626e-16
-9.230070796111766+-5.365618853052197: 0.0
2.1404271860125466+-9.990993474320309: 0.0
-4.7915402862898135+-1.7852963026325084: -2.220446049250313e-16
-5.49408160555476+6.643188717045379: 0.0
8.086890664395431+-2.2771345615896754: 0.0
1.0004281597185598+-7.849707140710527: 2.220446049250313e-16
-2.814644214950524+11.856340950501476: 4.440892098500626e-16
0.6483971875639162+-3.867908230451369: 1.1102230246251565e-16
21.976506344871137+-29.612975305955842: 0.0
-0.21506531018891556+-10.113523580785923: -5.551115123125783e-17
-14.595689649163964+5.960048648574685: -8.881784197001252e-16
1.830069774059341+-10.035868936735747: 0.0
-14.774477111162073+-17.946686153987496: 1.7763568394002505e-15
1.9476830520808297+0.15611005043879875: 8.326672684688674e-17
2.9722246555167895+-0.3110582567267833: 1.6653345369377348e-16
-8.942591462203053+5.377394819628647: 0.0
-2.1856862541737936+0.682240625770784: 0.0
-9.65094630828075+-2.3978392866607336: 0.0
1.1022799843005733+-8.706224446669356: 4.440892098500626e-16
7.473480373944417+0.17656774652367196: 2.7755575615628914e-16
-2.788406751233005+-13.415079182768679: 0.0
-4.071798004784672+12.013557926940749: 0.0
5.809756102805756+0.7166201829567918: 0.0
-24.329956292859855+-6.572159623971485: 1.7763568394002505e-15
-8.635641000589278+-7.850566288307762: 1.7763568394002505e-15
4.333134905823211+-10.449369190429818: 0.0
-3.5651966425744055+0.8951641406545261: 0.0
7.076757509699243+0.08400673806013315: -3.3306690738754696e-16
2.1037931025196284+0.15097128153041597: -8.326672684688674e-17
-2.6612442192364565+-2.9633590267644365: 0.0
-13.983256256735864+-30.90211591683134: 0.0
-3.658454277318198+-4.221799206149632: 4.440892098500626e-16
-19.79140398698148+-0.34699109179423243: 1.1657341758564144e-15
-6.576836588922322+8.628338242269347: 0.0
-8.205799162676406+-0.6640206388532134: -5.551115123125783e-16
-7.880253483467831+-8.326975248651866: -1.7763568394002505e-15
7.160764247759377+-16.203485934001684: -8.881784197001252e-16
-5.32998221428023+-1.9223975139933736: -2.220446049250313e-16
-19.42470010051297+6.590387016632753: -8.881784197001252e-16
4.201396080380867+-6.4450158384120355: 0.0
9.041696735550952+-6.947668958587069: 0.0
-3.853133246338671+-2.0415251279614766: 4.440892098500626e-16
-6.849278980991968+-7.6039444623687835: 8.881784197001252e-16
1.1491071114906193+-0.5602906606410365: 0.0
-9.042721686242306+-21.298992165355568: 0.0
-8.86981980152962+2.2547643840500444: -4.440892098500626e-16
-14.453223443360752+-2.6700325019198794: 1.3322676295501878e-15
-12.048785594941483+-16.88079209425141: 1.7763568394002505e-15
-16.48620728889704+2.661166398790006: 8.881784197001252e-16
-5.894658374300148+-1.313390474732945: -4.440892098500626e-16
7.650048120468089+0.5888164508495828: -2.220446049250313e-16
-16.207228732119695+-20.138395078775712: -3.552713678800501e-15
3.367748014566383+-28.929577689192897: -1.3322676295501878e-15
19.504388680844706+-7.2523797282736036: -8.881784197001252e-16
17.771758085148235+-13.825040890107037: 0.0
-0.36329735679340164+-11.047445563662105: -3.885780586188048e-16
2.0515016533470254+-30.341713851597873: 8.881784197001252e-16
-1.844438904382053+-17.123255945280633: -8.881784197001252e-16
-7.636468961084706+-1.5034456284030095: -6.661338147750939e-16
-11.410742920455506+-5.701396783756477: 0.0
-17.112139704211984+-12.834313083880215: 0.0
-7.2080488490330925+-28.310090377968038: -1.7763568394002505e-15
3.898113423681605+7.941759922156077: 8.881784197001252e-16
-44.885372173567205+-0.910705678875926: 1.9984014443252818e-15
3.946717195041199+-3.9955824216513904: 0.0
-6.615055417479574+-0.04216880312448064: 2.636779683484747e-16
-6.657224220604055+-3.5426746290061426: 4.440892098500626e-16
-10.328588890974839+-24.087476376559263: 0.0
-45.79607785244313+12.252008952571103: 0.0
-9.139914589487715+-14.88619017897934: 1.7763568394002505e-15
-24.026104768467057+-28.29021219825085: 0.0
-36.345623810895404+-33.54406889987203: 0.0
-10.199898849610198+-3.219511042887453: -4.440892098500626e-16
-34.4160652675341+-15.849710363146686: -1.7763568394002505e-15
6.526376285762548+-6.116234284606607: 0.0
8.238864571317672+-32.72116326514957: 1.7763568394002505e-15
-2.4801743463599824+-2.2436197580311683: 0.0
11.839873345837681+-23.881006091616253: 0.0
-0.04886522661019166+-19.670346464393774: 1.3322676295501878e-15
-12.041132745778572+-25.561829674626512: 0.0
-13.41940989249765+-52.316316966717906: 3.552713678800501e-15
-69.88969271076743+-24.4822986938319: -7.105427357601002e-15
-37.602962420405085+-18.967694849662685: 0.0
-19.719211691003967+-3.4342587549047083: -8.881784197001252e-16
2.094027776963883+-5.624603246000893: 0.0
-65.73572685921556+-94.37199140459933: 0.0
-4.723794104391151+-35.51813922700113: 2.6645352591003757e-15
-56.57065727006777+0.4101420011559407: 8.881784197001252e-16
-23.153470445908674+-29.9464527880922: -3.552713678800501e-15
-40.24193333139228+-53.09992323400087: 7.105427357601002e-15
-160.1077182638149+-3.53057546903701: 7.993605777301127e-15
-163.6382937328519+-50.265775630680785: 7.105427357601002e-15
-93.34185656539316+1.0470945503527365: -2.4424906541753444e-15
-92.29476201504042+-213.9040693635327: 0.0
-306.1988313785731+-56.16051526891183: -2.1316282072803006e-14
11.490677060490084+-5.416279692692605: 0.0
6.074397367797479+21.91237712665865: 1.7763568394002505e-15
-5.846227228974896+-8.420195996345027: -8.881784197001252e-16
18.53558010836523+-29.914363229482472: 0.0
-0.5284761116515626+13.321329486149077: -4.440892098500626e-16
-3.4611790949405608+1.2997091792836357: -2.220446049250313e-16
4.809013285086692+-0.5714489387994053: 2.220446049250313e-16
27.986774494456128+20.178884636957036: 0.0
-2.270777270979675+2.309219555876624: 0.0
-18.085077180537773+-3.8275195638189636: 0.0
0.5338684696158251+-8.01357058456464: -2.220446049250313e-16
-5.538258252113574+-20.464526754462753: 8.881784197001252e-16
-21.144588015759936+-0.08175217980103372: -1.1657341758564144e-15
-0.6212355071717338+-21.912596744356737: -1.2212453270876722e-15
-7.0083034607077215+-6.881946241383927: -8.881784197001252e-16
-2.073519116532747+2.324714810708761: 0.0
4.237564346287287+12.792853374497515: 8.881784197001252e-16
-1.883042461556032+-0.92808782953207: 0.0
-10.108811367775917+-3.788786928489444: -4.440892098500626e-16
-13.881180548201018+3.313593178815674: -4.440892098500626e-16
-12.454356399412033+0.6596326036731487: -3.3306690738754696e-16
-10.567587369385343+-0.7801474449090069: 0.0
6.070467189196409+-37.40069798503233: 1.7763568394002505e-15
12.655468205123757+-5.6493055819451214: 0.0
-11.794723795738884+-20.903553493475965: 1.7763568394002505e-15
0.17926480951142376+-2.0319069483125847: 0.0
-9.279210279697867+-0.023277872325027857: 5.689893001203927e-16
-1.616557224494538+-5.434702825370575: -2.220446049250313e-16
-7.4797021149488145+0.25119569417601406: 4.440892098500626e-16
18.411460621249233+-8.342698951594786: 0.0
-23.61484106473769+-2.161469915656925: -1.7763568394002505e-15
32.15253604495425+-8.19488269006866: 0.0
-1.3551013770477265+-0.31317128385917176: 5.551115123125783e-17
3.020563483047514+-1.9086341796185424: 0.0
48.165659131413165+-0.3194244386478849: 8.326672684688674e-16
-21.22634019556097+27.97911632434293: 0.0
17.505215974178945+-0.1376749130313047: -2.7755575615628914e-16
-8.665299899424834+6.3105491365232025: 0.0
1.4363070151613975+-1.1280210699884616: 0.0
-12.539371253160846+-7.051260049865113: -8.881784197001252e-16
-14.814251417613379+-26.002785006576328: 1.7763568394002505e-15
-5.028005331750395+-9.874299923706934: -8.881784197001252e-16
1.1119293034289717+-13.897598296265361: -8.881784197001252e-16
-2.610078857313063+-9.302488152022896: 0.0
-42.51029499887147+-4.652743129996265: 1.7763568394002505e-15
0.03844228489694901+20.89459995376496: 4.440892098500626e-16
-25.776310980394612+-4.129631782279078: -8.881784197001252e-16
-6.893051473330527+23.957653354885593: 0.0
20.93304223866191+-2.3547507629016318: -8.881784197001252e-16
21.75023290937356+-6.275066489342564: 0.0
15.475166420030995+0.5185806132100836: 0.0
-1.6682726609068983+-2.559801642246012: -2.220446049250313e-16
-23.354992401184543+1.7940647650962338: -2.220446049250313e-16
-2.811130291088102+1.3282681798708365: 0.0
0.5851398585040939+-16.82685458983192: 1.3322676295501878e-15
-22.53383225152847+-32.55292844211145: -3.552713678800501e-15
-11.34773481429435+-12.914498531549267: 1.7763568394002505e-15
-19.59063130302596+-3.7202992432262243: 1.3322676295501878e-15
-40.81703642418971+-4.399939478197196: 8.881784197001252e-16
17.064601881555067+15.993747033241078: 3.552713678800501e-15
-1.1847436323857539+0.30828594517293584: 0.0
10.068761669654448+7.006162623178636: 1.7763568394002505e-15
5.986811040708503+-19.66045451094785: 0.0
-7.791201998846244+17.07492429283308: 0.0
-5.551185808619369+-14.266423225319922: 0.0
-14.902305255457328+-7.822747911011403: 1.7763568394002505e-15
3.125614704056307+-7.228506420772801: 0.0
